Notes	GroupName	GroupID	GroupORFs
GO	Cul4A-RING ubiquitin ligase complex	GO:0031464	SPAC17H9.19c
GO	Cul4B-RING ubiquitin ligase complex	GO:0031465	SPBC428.08c SPAC17H9.10c SPAC3A11.08 SPCC613.12c SPCC970.07c SPAC23H4.18c SPCC11E10.08 SPBP8B7.28c
GO	TRAMP complex	GO:0031499	SPBP35G2.08c SPAC12G12.13c SPAC6F12.16c SPAC17H9.02
GO	Tea1 cell-end complex	GO:0031500	SPCC1223.06 SPBC1706.01
GO	mannosyltransferase complex	GO:0031501	SPBC1734.04 SPCC4F11.04c SPAC4F10.10c SPAC1006.05c SPAC22A12.07c SPAPB1E7.09 SPBC16C6.09 SPAC1296.01c SPAC167.09
GO	dolichyl-phosphate-mannose-protein mannosyltransferase complex	GO:0031502	SPAC22A12.07c SPAPB1E7.09 SPBC16C6.09
GO	SUMO activating enzyme complex	GO:0031510	SPBC16H5.03c SPAC4C5.04
GO	Mis6-Sim4 complex	GO:0031511	SPAC16A10.05c SPAC4F10.12 SPAC1783.03 SPBP8B7.12c SPCC1393.04 SPAC11H11.05c SPCC1235.07 SPAC25B8.14 SPBP22H7.09c SPCC1672.10 SPBC21.01 SPCC970.12 SPAC1687.20c SPBC18E5.03c
GO	tRNA (m1A) methyltransferase complex	GO:0031515	SPAC9G1.12 SPBC800.08
GO	mRNA cap methyltransferase complex	GO:0031533	SPBC2F12.08c SPAC644.04
GO	AMP-activated protein kinase complex	GO:0031588	SPCC1919.03c
GO	nuclear proteasome complex	GO:0031595	SPBC582.07c
GO	NMS complex	GO:0031617	SPAC16A10.05c SPBC409.04c SPBC409.09c SPAC688.02c SPBC11C11.03 SPAC29E6.04 SPAC27F1.04c SPBC336.08 SPCC188.04c SPCC1020.02
GO	TORC1 complex	GO:0031931	SPAC23C11.11 SPAC57A7.11 SPBC21B10.05c SPCC162.12 SPAC458.03 SPBP18G5.03 SPBC216.07c
GO	TORC2 complex	GO:0031932	SPCC777.08c SPAC23C11.11 SPBC21B10.05c SPAPYUG7.02c SPBC12C2.02c SPAC458.03 SPBC30D10.10c
GO	i-AAA complex	GO:0031942	SPAP27G11.02
GO	small-subunit processome	GO:0032040	SPBC2D10.10c SPAC19D5.05c SPBC25B2.05 SPAC18G6.07c SPBC3F6.04c SPCC576.08c SPAC18G6.14c SPAC607.03c SPAC18G6.06 SPAC19A8.07c SPAC1B3.13 SPAC23C11.03 SPAC23G3.06 SPAC2E1P5.05 SPAC57A7.06 SPAC959.03c SPAPB1A10.06c SPBC1604.06c SPBC1A4.07c SPBC244.02c SPBC29A3.06 SPBC32H8.04c SPBC3B8.09 SPBC3D6.12 SPBC776.08c SPBP8B7.10c SPCC1183.07 SPCC1672.07 SPCC1827.01c SPBC23E6.04c SPCC16A11.02 SPBC428.19c SPBC56F2.04 SPCC18.12c SPBC19F5.02c SPAC20H4.01
GO	DSIF complex	GO:0032044	SPBC21C3.16c SPAC23C4.19
GO	guanyl-nucleotide exchange factor complex	GO:0032045	SPAC1851.04c SPBC23E6.08
GO	SMC loading complex	GO:0032116	SPAC31A2.05c SPAC1687.18c
GO	eisosome	GO:0032126	SPAC3C7.02c SPCC736.15
GO	chromosome passenger complex	GO:0032133	SPCC320.13c SPCC962.02c SPBC725.12 SPBC336.15
GO	Rpd3S complex	GO:0032221	SPAC23H4.12 SPBC36.05c SPAC16C9.05 SPAC2F7.07c SPBC1685.08 SPBC21C3.02c SPAC14C4.12c SPCC1682.13 SPBC1709.11c SPAC29A4.18 SPBC12C2.10c SPAC23C11.15 SPBC1734.16c SPBC428.06c SPCC1259.07 SPAC25B8.02
GO	ribonuclease H2 complex	GO:0032299	SPAC4G9.02 SPAC12B10.15c SPBC1347.08c
GO	mismatch repair complex	GO:0032300	SPBC1703.04 SPAC13F5.01c SPBC19G7.01c SPAC8F11.03 SPCC285.16c SPAC19G12.02c
GO	MutSalpha complex	GO:0032301	SPBC19G7.01c SPCC285.16c
GO	MutSbeta complex	GO:0032302	SPBC19G7.01c SPAC8F11.03
GO	MutLalpha complex	GO:0032389	SPBC1703.04 SPAC19G12.02c
GO	MutLbeta complex	GO:0032390	SPBC1703.04
GO	decaprenyl diphosphate synthase complex	GO:0032476	SPAC19G12.12 SPBPJ4664.01
GO	ELL-EAF complex	GO:0032783	SPCC1223.10c SPBP23A10.14c
GO	Swi5-Sfr1 complex	GO:0032798	SPBC28F2.07 SPBC409.03
GO	carboxy-terminal domain protein kinase complex	GO:0032806	SPBC32H8.10 SPBC530.13 SPCC4B3.08 SPAC2F3.15 SPBC32F12.06 SPBC30B4.07c
GO	DNA ligase IV complex	GO:0032807	SPCC1183.05c SPCC24B10.14c
GO	ERMES complex	GO:0032865	SPAC17H9.17c SPBC28F2.06c SPBC19C2.11c SPBC27B12.01c
GO	SREBP-SCAP complex	GO:0032936	SPCC306.05c SPBC3B9.15c SPBC19C2.09
GO	DNA recombinase mediator complex	GO:0033061	SPAC3C7.03c SPAC20H4.07 SPBC28F2.07 SPBC409.03
GO	Rhp55-Rhp57 complex	GO:0033062	SPAC3C7.03c SPAC20H4.07
GO	ARC complex	GO:0033167	SPCC736.11 SPAC140.03 SPAC13G7.07
GO	proton-transporting V-type ATPase complex	GO:0033176	SPBC1289.05c SPAC732.01 SPAC7D4.10 SPAC2C4.13 SPAC343.05 SPAC637.05c SPAC1B3.14 SPAC11E3.07 SPAPB2B4.05 SPAC17A2.03c SPBC3B9.18c SPCC965.03 SPBC1685.16 SPAC16E8.07c
GO	proton-transporting V-type ATPase, V0 domain	GO:0033179	SPAC732.01 SPAC2C4.13 SPAC1B3.14 SPAC17A2.03c SPBC1685.16 SPAC16E8.07c
GO	proton-transporting V-type ATPase, V1 domain	GO:0033180	SPBC1289.05c SPAC7D4.10 SPAC343.05 SPAC637.05c SPAC11E3.07 SPAPB2B4.05 SPBC3B9.18c SPCC965.03
GO	CAF-1 complex	GO:0033186	SPBC29A10.03c SPAC26H5.03 SPAC25H1.06
GO	Lsd1/2 complex	GO:0033193	SPBC146.09c SPAC23E2.02 SPCC4G3.07c SPAC30D11.08c
GO	DNA helicase A complex	GO:0033203	SPCC737.07c
GO	CORVET complex	GO:0033263	SPAC17A2.06c
GO	HULC complex	GO:0033503	SPCC1919.15 SPCC970.10c SPAC18B11.07c SPAC22F8.12c
GO	monopolin complex	GO:0033551	SPBC3H7.15 SPAC23C4.12 SPBC6B1.04 SPAC11E3.03
GO	Slx1-Slx4 complex	GO:0033557	SPAP27G11.15 SPAC688.06c
GO	ESCRT-0 complex	GO:0033565	SPBC1734.08 SPAC19A8.05c
GO	Elongator holoenzyme complex	GO:0033588	SPCC895.06 SPAC29A4.20 SPCC11E10.06c SPBC3H7.10 SPBC18E5.05c SPBC36.07
GO	TSC1-TSC2 complex	GO:0033596	SPAC22F3.13 SPAC630.13c
GO	mitotic checkpoint complex	GO:0033597	SPAC23H3.08c SPBC20F10.06 SPCC1795.01c SPAC821.08c
GO	Rpd3L complex	GO:0033698	SPBC36.05c SPBC1709.11c SPAC29A4.18 SPBC12C2.10c SPAC25B8.02
GO	SUMO-targeted ubiquitin ligase complex	GO:0033768	SPAC19A8.10 SPAC343.18 SPBC3D6.11c
GO	Tor2-Mei2-Ste11 complex	GO:0034064	SPAC27D7.03c SPBC32C12.02 SPBC216.07c
GO	Cdc48p-Npl4p-Ufd1p AAA ATPase complex	GO:0034098	SPAC1565.08 SPBC1711.10c SPBC16A3.09c
GO	phosphatidylinositol 3-kinase complex I	GO:0034271	SPAC20G8.10c
GO	t-UTP complex	GO:0034455	SPAC1B3.13 SPBC776.08c SPBC23E6.04c SPBC428.19c SPBC19F5.02c SPAC20H4.01
GO	RNA cap binding complex	GO:0034518	SPBC3B9.21 SPAC19A8.12 SPBC3D6.08c SPAC6G10.07 SPBC13A2.01c
GO	GID complex	GO:0034657	SPAC12B10.13 SPAC26H5.04 SPAC343.04c SPAC3H1.14 SPBC106.13 SPBC29A3.03c SPCC1259.12c
GO	chloride channel complex	GO:0034707	SPBC19C7.11 SPBC887.02
GO	Set3 complex	GO:0034967	SPCC1235.09 SPAC3G9.07c SPAC22E12.11c SPAC22E12.19
GO	Sid2-Mob1 complex	GO:0034973	SPBC428.13c SPAC24B11.11c
GO	Swi5-Swi2 complex	GO:0034974	SPAC1142.03c SPBC409.03
GO	SUN-KASH complex	GO:0034993	SPAC3A11.05c SPBC947.12 SPBC12D12.01
GO	histone methyltransferase complex	GO:0035097	SPBC13G1.08c SPCC18.11c SPCC306.04c SPAC17G8.09 SPCC594.05c SPAC23H3.05c SPBC18H10.06c SPBC354.03
GO	FACT complex	GO:0035101	SPBC609.05 SPBP8B7.19
GO	NuA4 histone acetyltransferase complex	GO:0035267	SPBC32H8.12c SPAC23H4.12 SPBP23A10.08 SPBC21D10.10 SPBC16A3.19 SPCC830.05c SPAC637.12c SPAC1783.07c SPAC3G9.08 SPAC9G1.13c SPAC1F5.11c SPCC1795.08c SPAC17G8.07
GO	Nrd1 complex	GO:0035649	SPAC3H8.09c SPAC222.09 SPAC6G9.10c SPBC29A10.10c
GO	eRF1 methyltransferase complex	GO:0035657	SPAC323.05c SPAC31A2.02
GO	nuclear RNA export factor complex	GO:0042272	SPBC1921.03c SPAPB1A10.03
GO	MCM complex	GO:0042555	SPCC16A11.17 SPBC4.04c SPCC1682.02c SPAC1B2.05 SPBC211.04c SPBC25D12.03c
GO	DNA polymerase complex	GO:0042575	SPAC27E2.05 SPBC25H2.13c SPBC1734.02c SPBC336.04 SPBC12D12.02c SPBP8B7.14c SPAC17G8.03c SPBC3D6.09 SPAC688.10 SPBC12D12.09
GO	succinate-CoA ligase complex	GO:0042709	SPAC16E8.17c SPCC1620.08
GO	mitochondrial intermembrane space protein transporter complex	GO:0042719	SPAC222.03c SPAC17C9.09c SPAC13G6.04 SPCC24B10.05
GO	mitochondrial inner membrane peptidase complex	GO:0042720	SPBC2D10.07c SPBC336.13c
GO	mitochondrial inner membrane protein insertion complex	GO:0042721	SPBP23A10.16 SPBC25H2.04c SPAC57A10.11c SPBC1347.04
GO	DASH complex	GO:0042729	SPBC27.02c SPAC16A10.05c SPAC1805.07c SPAC14C4.16 SPBC3B9.22c SPCC417.02 SPAC589.08c SPBC32F12.08c SPCC1223.15c SPAC8C9.17c
GO	GPI-anchor transamidase complex	GO:0042765	SPAC1002.11 SPBC1604.15 SPAC1F12.09 SPCC11E10.02c SPAC1952.01
GO	H4/H2A histone acetyltransferase complex	GO:0043189	SPBC32H8.12c SPAC23H4.12 SPBP23A10.08 SPBC21D10.10 SPAC6F6.09 SPBC16A3.19 SPCC830.05c SPAC637.12c SPAC1783.07c SPAC3G9.08 SPAC9G1.13c SPAC1F5.11c SPCC1795.08c SPAC17G8.07
GO	RAVE complex	GO:0043291	SPBC1105.10 SPBC3H7.12 SPBC409.05
GO	CLRC ubiquitin ligase complex	GO:0043494	SPBC428.08c SPAC3A11.08 SPCC613.12c SPCC970.07c SPCC11E10.08 SPBP8B7.28c
GO	centromere-specific nucleosome	GO:0043505	SPBC1105.17
GO	tRNA methyltransferase complex	GO:0043527	SPAC9G1.12 SPBC800.08 SPAC31A2.02 SPBC16D10.02
GO	tRNA (m2G10) methyltransferase complex	GO:0043528	SPAC31A2.02 SPBC16D10.02
GO	GET complex	GO:0043529	SPBC543.10 SPAC1142.06 SPCC1235.06
GO	multi-eIF complex	GO:0043614	SPAC32A11.04c
GO	delta DNA polymerase complex	GO:0043625	SPAC27E2.05 SPBC1734.02c SPBC336.04 SPBC12D12.02c
GO	PCNA complex	GO:0043626	SPBC16D10.09
GO	myosin I complex	GO:0045160	SPAC29A4.05 SPBC146.13c
GO	tricarboxylic acid cycle enzyme complex	GO:0045239	SPCC18.18c SPAC16E8.17c SPCC1620.08
GO	oxoglutarate dehydrogenase complex	GO:0045252	SPAC1002.09c SPBC776.15c SPBC3H7.03c
GO	pyruvate dehydrogenase complex	GO:0045254	SPAC1002.09c SPCC794.07 SPAC26F1.03 SPBC30D10.13c SPCC1259.09c SPAC644.11c
GO	succinate dehydrogenase complex (ubiquinone)	GO:0045257	SPAC1556.02c SPAC140.01 SPCC330.12c SPBP23A10.16 SPAC12B10.06c
GO	proton-transporting ATP synthase complex, catalytic core F(1)	GO:0045261	SPBC31F10.15c SPBC13E7.04 SPAC14C4.14 SPAC222.12c SPBC1734.13
GO	proton-transporting ATP synthase, stator stalk	GO:0045265	SPBC1604.07 SPCC1840.06 SPBC29A10.13
GO	proton-transporting ATP synthase, catalytic core	GO:0045267	SPAC14C4.14 SPAC222.12c
GO	proton-transporting ATP synthase, central stalk	GO:0045269	SPBC31F10.15c SPBC13E7.04 SPBC1734.13
GO	respiratory chain complex II	GO:0045273	SPAC1556.02c SPAC140.01 SPCC330.12c SPBP23A10.16 SPAC12B10.06c
GO	respiratory chain complex III	GO:0045275	SPMIT.05 SPBC29A3.18 SPBP4H10.08 SPBP23A10.15c SPCC613.10 SPBC16C6.08c SPCC737.02c SPAC1782.07 SPCC1682.01 SPBC16H5.06
GO	respiratory chain complex IV	GO:0045277	SPCC1442.08c SPCC1739.09c SPMIT.01 SPMIT.11 SPMIT.04 SPAC1296.02 SPCC338.10c SPAC1B2.04 SPBC2F12.17 SPAC24C9.16c SPCC1259.05c
GO	succinate dehydrogenase complex	GO:0045281	SPAC1556.02c SPAC140.01 SPCC330.12c SPBP23A10.16 SPAC12B10.06c
GO	fumarate reductase complex	GO:0045283	SPAC1556.02c SPAC140.01 SPCC330.12c SPBP23A10.16 SPAC12B10.06c
GO	U4/U6 x U5 tri-snRNP complex	GO:0046540	SPAC9.03c SPBC19C2.01 SPBC215.12 SPCC16A11.05c SPCC1620.01c SPBC9B6.05c SPBC30D10.06 SPBC20F10.09 SPAC2F3.17c SPCC285.12 SPBC6B1.07 SPBC119.13c SPBC19C2.08 SPAC29E6.02 SPAC26A3.08 SPAC27D7.07c SPAC2C4.03c SPBC19C2.14 SPBC11G11.06c SPBC3E7.14 SPBC4B4.05 SPAC607.03c SPAC22F3.11c SPAC167.03c SPAC227.12 SPCC162.01c SPAC4F8.12c
GO	Set1C/COMPASS complex	GO:0048188	SPBC13G1.08c SPCC18.11c SPCC306.04c SPAC17G8.09 SPCC594.05c SPAC23H3.05c SPBC18H10.06c SPBC354.03
GO	Lid2 complex	GO:0048189	SPBC13G1.08c SPBC83.07 SPBP19A11.06 SPCC18.11c SPAC3H1.12c
GO	Holliday junction resolvase complex	GO:0048476	SPAPB1E7.06c SPCC4G3.05c
GO	signal recognition particle	GO:0048500	SPCC126.15c SPAC17H9.07 SPAC19B12.09 SPCC188.06c SPCC1682.05c SPCC320.10 SPNCRNA.98
GO	Ski complex	GO:0055087	SPBC32F12.02 SPCC1919.05 SPCC550.03c
GO	Nup82 complex	GO:0055126	SPBC16A3.05c
GO	telosome	GO:0070187	SPAC26H5.06 SPAC19G12.13c SPBC1778.02 SPAC6F6.16c
GO	Stn1-Ten1 complex	GO:0070188	SPCC188.07 SPBC409.12c SPCC1393.14
GO	ASTRA complex	GO:0070209	SPAC1006.02 SPAPB8E5.09 SPBC83.08 SPAC458.03 SPBP16F5.03c SPCC622.13c SPBC1604.17c
GO	Rpd3L-Expanded complex	GO:0070210	SPBC36.05c SPBC1685.08 SPBC21C3.02c SPCC1235.09 SPAC3G9.07c SPAC14C4.12c SPCC1682.13 SPBC1709.11c SPAC29A4.18 SPBC1734.16c SPBC428.06c SPCC1259.07 SPAC25B8.02 SPAC22E12.11c SPAC22E12.19
GO	nonhomologous end joining complex	GO:0070419	SPCC126.02c SPBC543.03c
GO	SWI/SNF-type complex	GO:0070603	SPAC23D3.09 SPAC1071.06 SPCC1620.14c SPAC23G3.07c SPBC26H8.09c SPAC2F7.08c SPBC30B4.04c SPAC17G6.10 SPAC23H3.10 SPAC23G3.10c SPBP23A10.05 SPAC22H12.02
GO	P-TEFb-cap methyltransferase complex	GO:0070693	SPBC32H8.10 SPCC330.10
GO	PAS complex	GO:0070772	SPAC589.07c SPAC823.16c SPBP8B7.13
GO	Sin3-type complex	GO:0070822	SPAC23H4.12 SPBC36.05c SPAC16C9.05 SPAC2F7.07c SPBC1685.08 SPBC21C3.02c SPAC14C4.12c SPCC1682.13 SPBC1709.11c SPAC29A4.18 SPBC12C2.10c SPAC23C11.15 SPBC1734.16c SPBC428.06c SPCC1259.07 SPAC25B8.02
GO	TACC/TOG complex	GO:0070850	SPCC895.07 SPAC890.02c
GO	Ddb1-Ckn1 complex	GO:0070912	SPBC577.09 SPAC17H9.10c
GO	Ddb1-Wdr21 complex	GO:0070913	SPAC17H9.10c SPAC12G12.10
GO	inositol phosphoceramide synthase complex	GO:0070916	SPAC3H8.06 SPAC26H5.13c
GO	translation preinitiation complex	GO:0070993	SPBC646.09c SPAC1751.03 SPAC25G10.08 SPAC821.05 SPBC4C3.07 SPAC4D7.05 SPBC17D11.05 SPBC18H10.03
GO	U2-type prespliceosome	GO:0071004	SPBC23E6.01c
GO	prespliceosome	GO:0071010	SPBC23E6.01c
GO	translocon complex	GO:0071256	SPBC2G2.03c SPBC354.02c SPBC19G7.17 SPAC4G8.02c
GO	medial cortical node	GO:0071341	SPBC1A4.05 SPAC644.06c SPAC57A10.02 SPAC144.14 SPCC4B3.15 SPCC18B5.03
GO	Cdc42 GTPase complex	GO:0071521	SPAC110.03 SPAC17H9.09c SPAC16E8.09 SPAC22H10.07 SPBC1604.14c
GO	eukaryotic translation initiation factor 3 complex, eIF3e	GO:0071540	SPBC646.09c SPAC637.07 SPAC25G10.08 SPAC3A12.13c SPAC821.05 SPBC4C3.07 SPAC4D7.05 SPBC17D11.05 SPAC4A8.16c SPBC18H10.03
GO	eukaryotic translation initiation factor 3 complex, eIF3m	GO:0071541	SPAC637.07 SPAC1751.03 SPAC25G10.08 SPAC3A12.13c SPAC821.05 SPBC4C3.07 SPAC4D7.05 SPBC17D11.05 SPAC4A8.16c SPBC18H10.03
GO	FANCM-MHF complex	GO:0071821	SPAC9.05 SPBC2D10.16 SPCC576.12c
GO	ER membrane protein complex	GO:0072546	SPBC1711.03 SPAC25H1.07 SPCC1281.03c SPAP4C9.02 SPBC15C4.01c
GO	box H/ACA RNP complex	GO:0072588	SPAC29A4.04c SPBC20F10.01 SPAC1782.10c SPAP27G11.13c SPSNORNA.20
GO	CUL4 RING ubiquitin ligase complex	GO:0080008	SPAC17H9.19c SPBC428.08c SPAC17H9.10c SPAC3A11.08 SPCC613.12c SPCC970.07c SPAC23H4.18c SPCC11E10.08 SPBC17D11.08 SPBP8B7.28c
